# z	H_screen	phi	psi	H_target
3.928175483752270480e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.401524489966971601e+02
3.922806373606338326e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.398712518421521338e+02
3.917444419887397089e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.395906203444465916e+02
3.912089613056728155e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.393105533610594193e+02
3.906741943588319543e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.390310497517924659e+02
3.901401401968863070e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.387521083787665361e+02
3.896067978697728051e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.384737281064160754e+02
3.890741664286949231e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.381959078014847933e+02
3.885422449261202615e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.379186463330204617e+02
3.880110324157799084e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.376419425723706240e+02
3.874805279526661650e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.373657953931777627e+02
3.869507305930304142e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.370902036713742689e+02
3.864216393943825523e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.368151662851782362e+02
3.858932534154885019e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.365406821150884014e+02
3.853655717163685779e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.362667500438795400e+02
3.848385933582964924e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.359933689565980330e+02
3.843123174037963707e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.357205377405566082e+02
3.837867429166424671e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.354482552853303048e+02
3.832618689618570329e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.351765204827517266e+02
3.827376946057079010e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.349053322269058697e+02
3.822142189157080594e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.346346894141262283e+02
3.816914409606132352e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.343645909429897074e+02
3.811693598104204028e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.340950357143121892e+02
3.806479745363657941e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.338260226311437009e+02
3.801272842109241168e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.335575505987643226e+02
3.796072879078060680e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.332896185246790708e+02
3.790879847019571969e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.330222253186137493e+02
3.785693736695555600e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.327553698925098900e+02
3.780514538880110820e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.324890511605208019e+02
3.775342244359632815e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.322232680390065980e+02
3.770176843932794952e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.319580194465298177e+02
3.765018328410537407e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.316933043038509084e+02
3.759866688616047981e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.314291215339236771e+02
3.754721915384747888e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.311654700618909430e+02
3.749583999564268311e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.309023488150795629e+02
3.744452932014443292e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.306397567229965375e+02
3.739328703607290549e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.303776927173242939e+02
3.734211305226995137e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.301161557319162512e+02
3.729100727769885992e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.298551447027920176e+02
3.723996962144433098e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.295946585681335250e+02
3.718899999271223322e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.293346962682803394e+02
3.713809830082941232e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.290752567457249711e+02
3.708726445524361282e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.288163389451088392e+02
3.703649836552326491e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.285579418132177807e+02
3.698579994135733529e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.283000642989774747e+02
3.693516909255517788e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.280427053534492927e+02
3.688460572904629942e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.277858639298253536e+02
3.683410976088033095e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.275295389834250983e+02
3.678368109822679344e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.272737294716903023e+02
3.673331965137488453e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.270184343541804424e+02
3.668302533073342175e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.267636525925691302e+02
3.663279804683062935e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.265093831506391524e+02
3.658263771031401035e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.262556249942786337e+02
3.653254423195010503e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.260023770914760206e+02
3.648251752262444825e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.257496384123165853e+02
3.643255749334132076e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.254974079289774380e+02
3.638266405522367108e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.252456846157238886e+02
3.633283711951283834e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.249944674489043308e+02
3.628307659756851677e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.247437554069468035e+02
3.623338240086856388e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.244935474703543719e+02
3.618375444100875882e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.242438426217005087e+02
3.613419262970278112e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.239946398456256276e+02
3.608469687878196908e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.237459381288321651e+02
3.603526710019517054e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.234977364600807448e+02
3.598590320600857240e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.232500338301855436e+02
3.593660510840561528e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.230028292320107113e+02
3.588737271968676623e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.227561216604655669e+02
3.583820595226939787e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.225099101125008190e+02
3.578910471868757526e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.222641935871038328e+02
3.574006893159199905e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.220189710852952771e+02
3.569109850374979942e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.217742416101243066e+02
3.564219334804431583e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.215300041666644404e+02
3.559335337747507566e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.212862577620098392e+02
3.554457850515753137e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.210430014052707151e+02
3.549586864432293964e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.208002341075693806e+02
3.544722370831824776e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.205579548820362561e+02
3.539864361060584486e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.203161627438053927e+02
3.535012826476349801e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.200748567100106214e+02
3.530167758448419590e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.198340357997817165e+02
3.525329148357588593e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.195936990342394921e+02
3.520496987596145289e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.193538454364925343e+02
3.515671267567852709e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.191144740316328807e+02
3.510851979687929969e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.188755838467318142e+02
3.506039115383035920e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.186371739108357133e+02
3.501232666091259205e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.183992432549623572e+02
3.496432623262101202e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.181617909120966914e+02
3.491638978356461109e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.179248159171868195e+02
3.486851722846615331e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.176883173071398119e+02
3.482070848216209669e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.174522941208179674e+02
3.477296345960244395e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.172167453990348065e+02
3.472528207585047966e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.169816701845505804e+02
3.467766424608277731e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.167470675220690168e+02
3.463010988558892933e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.165129364582328009e+02
3.458261890977147601e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.162792760416199229e+02
3.453519123414564973e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.160460853227392164e+02
3.448782677433935362e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.158133633540270893e+02
3.444052544609291999e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.155811091898430760e+02
3.439328716525901797e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.153493218864661998e+02
3.434611184780241189e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.151180005020905099e+02
3.429899940979996131e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.148871440968220838e+02
3.425194976744032971e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.146567517326741381e+02
3.420496283702389206e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.144268224735636892e+02
3.415803853496261411e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.141973553853075458e+02
3.411117677777984625e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.139683495356183016e+02
3.406437748211023120e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.137398039941006402e+02
3.401764056469953346e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.135117178322473990e+02
3.397096594240442613e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.132840901234353623e+02
3.392435353219246252e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.130569199429219225e+02
3.387780325114187008e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.128302063678410718e+02
3.383131501644135852e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.126039484771992818e+02
3.378488874539003461e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.123781453518718934e+02
3.373852435539726713e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.121527960745995074e+02
3.369222176398248081e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.119278997299837073e+02
3.364598088877502136e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.117034554044834493e+02
3.359980164751405596e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.114794621864113964e+02
3.355368395804838144e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.112559191659298818e+02
3.350762773833631769e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.110328254350474850e+02
3.346163290644548738e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.108101800876146115e+02
3.341569938055275202e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.105879822193204234e+02
3.336982707894405564e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.103662309276887328e+02
3.332401592001420454e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.101449253120741218e+02
3.327826582226681751e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.099240644736585182e+02
3.323257670431412691e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.097036475154471873e+02
3.318694848487685078e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.094836735422652083e+02
3.314138108278402228e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.092641416607534524e+02
3.309587441697288313e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.090450509793652145e+02
3.305042840648873437e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.088264006083623201e+02
3.300504297048477298e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.086081896598114582e+02
3.295971802822192132e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.083904172475802739e+02
3.291445349906876316e+01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.081730824873341277e+02
