# z	H	phi	psi
1.100403233560890293e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.098003627696968820e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.095608818644769578e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.093218796815467719e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.090833552639403692e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.088453076566050193e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.086077359063971670e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.083706390620782933e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.081340161743117356e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.078978662956585133e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.076621884805732599e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.074269817854011855e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.071922452683735472e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.069579779896043092e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.067241790110863420e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.064908473966874958e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.062579822121469064e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.060255825250714601e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.057936474049317965e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.055621759230585788e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.053311671526391358e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.051006201687132702e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.048705340481698123e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.046409078697430495e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.044117407140087117e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.041830316633804543e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.039547798021063407e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.037269842162649169e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.034996439937615698e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.032727582243252229e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.030463259995041447e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.028203464126627331e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.025948185589778205e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.023697415354348550e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.021451144408244183e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.019209363757387088e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.016972064425677935e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.014739237454959309e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.012510873904983910e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.010286964853373881e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.008067501395586874e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.005852474644882655e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.003641875732284383e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.001435695806543258e+01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.992339260341070784e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.970365575990790319e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.948435817031860751e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.926549895657446498e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.904707724236205379e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.882909215311993734e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.861154281603504046e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.839442836003861714e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.817774791580356819e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.796150061574053325e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.774568559399423151e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.753030198644042414e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.731534893068234382e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.710082556604682225e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.688673103358146577e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.667306447605092501e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.645982503793323559e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.624701186541685161e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.603462410639686198e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.582266091047173973e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.561112142894002019e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.540000481479660621e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.518931022272969500e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.497903680911724322e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.476918373202357415e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.455975015119602034e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.435073522806170843e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.414213812572391760e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.393395800895889991e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.372619404421266509e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.351884539959735676e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.331191124488801947e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.310539075151954336e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.289928309258291605e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.269358744282209628e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.248830297863094074e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.228342887804952710e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.207896432076097426e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.187490848808844035e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.167126056299141013e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.146801973006269293e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.126518517552518972e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.106275608722842918e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.086073165464538803e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.065911106886947124e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.045789352261094152e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.025707821019381072e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.005666432755280226e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.985665107222981618e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.965703764337083825e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.945782324172295574e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.925900706963076914e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.906058833103344341e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.886256623146159939e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.866493997803372551e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.846770877945354883e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.827087184600653558e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.807442838955664044e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.787837762354342885e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.768271876297893286e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.748745102444400956e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.729257362608590753e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.709808578761473186e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.690398673030017562e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.671027567696890870e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.651695185200097171e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.632401448132689836e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.613146279242471337e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.593929601431655740e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.574751337756579161e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.555611411427397783e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.536509745807762783e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.517446264414513024e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.498420890917396164e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.479433549138732928e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.460484163053115125e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.441572656787132090e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.422698954619024292e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.403862980978402675e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.385064660445953777e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.366303917753118213e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.347580677781797576e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.328894865564063110e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.310246406281839526e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.291635225266610121e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.273061247999136114e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.254524400109122695e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.236024607374950790e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.217561795723376861e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.199135891229218487e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.180746820115070150e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.162394508751022570e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.144078883654330525e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.125799871489153503e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.107557399066253723e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.089351393342688823e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.071181781421527646e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.053048490551574901e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.034951448127049645e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.016890581687313500e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.998865818916588211e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.980877087643632350e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.962924315841492628e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.945007431627205463e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.927126363261468356e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.909281039148416070e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.891471387835300888e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.873697338012185298e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.855958818511705744e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.838255758308761756e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.820588086520205096e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.802955732404614153e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.785358625361963547e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.767796694933355894e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.750269870800753580e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.732778082786673224e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.715321260853915675e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
