# z	phi_prime_sq	E2	dE2_dz
2.422876975395078958e+00 5.482332205778266956e-04 1.261765517223030386e+01 1.046271079860393627e+01
2.423476895379075735e+00 5.478842738354779487e-04 1.262393305947374778e+01 1.046637122322305657e+01
2.424076815363072512e+00 5.475357416844707113e-04 1.263021314287321673e+01 1.047003229508045408e+01
2.424676735347069290e+00 5.471876235935213073e-04 1.263649542281699922e+01 1.047369401417645918e+01
2.425276655331066067e+00 5.468399190319863908e-04 1.264277989969338911e+01 1.047735638051138984e+01
2.425876575315062844e+00 5.464926274699426342e-04 1.264906657389068023e+01 1.048101939408556760e+01
2.426476495299059621e+00 5.461457483780235564e-04 1.265535544579715754e+01 1.048468305489930685e+01
2.427076415283056399e+00 5.457992812274987775e-04 1.266164651580112377e+01 1.048834736295291847e+01
2.427676335267053176e+00 5.454532254904391432e-04 1.266793978429086209e+01 1.049201231824672043e+01
2.428276255251050397e+00 5.451075806394684422e-04 1.267423525165466991e+01 1.049567792078101647e+01
2.428876175235047175e+00 5.447623461478046060e-04 1.268053291828083751e+01 1.049934417055610858e+01
2.429476095219043952e+00 5.444175214893812479e-04 1.268683278455765695e+01 1.050301106757229874e+01
2.430076015203040729e+00 5.440731061387242811e-04 1.269313485087342208e+01 1.050667861182988361e+01
2.430675935187037506e+00 5.437290995711552060e-04 1.269943911761642319e+01 1.051034680332916338e+01
2.431275855171034284e+00 5.433855012623414922e-04 1.270574558517495944e+01 1.051401564207042405e+01
2.431875775155031061e+00 5.430423106889485088e-04 1.271205425393732114e+01 1.051768512805396050e+01
2.432475695139027838e+00 5.426995273280266251e-04 1.271836512429180210e+01 1.052135526128005516e+01
2.433075615123024615e+00 5.423571506573785384e-04 1.272467819662669442e+01 1.052502604174899403e+01
2.433675535107021393e+00 5.420151801554340485e-04 1.273099347133029546e+01 1.052869746946105423e+01
2.434275455091018170e+00 5.416736153012108096e-04 1.273731094879089909e+01 1.053236954441651640e+01
2.434875375075014947e+00 5.413324555744345682e-04 1.274363062939679558e+01 1.053604226661565058e+01
2.435475295059011724e+00 5.409917004555376456e-04 1.274995251353628589e+01 1.053971563605873740e+01
2.436075215043008502e+00 5.406513494253750935e-04 1.275627660159765853e+01 1.054338965274603268e+01
2.436675135027005279e+00 5.403114019656293180e-04 1.276260289396921088e+01 1.054706431667781175e+01
2.437275055011002056e+00 5.399718575585654842e-04 1.276893139103923680e+01 1.055073962785433395e+01
2.437874974994998833e+00 5.396327156870312988e-04 1.277526209319603367e+01 1.055441558627585508e+01
2.438474894978995611e+00 5.392939758346180145e-04 1.278159500082789890e+01 1.055809219194263981e+01
2.439074814962992388e+00 5.389556374854170264e-04 1.278793011432311921e+01 1.056176944485493330e+01
2.439674734946989165e+00 5.386177001243415549e-04 1.279426743406999911e+01 1.056544734501299487e+01
2.440274654930986387e+00 5.382801632367231054e-04 1.280060696045683599e+01 1.056912589241706968e+01
2.440874574914983164e+00 5.379430263086740259e-04 1.280694869387191659e+01 1.057280508706739930e+01
2.441474494898979941e+00 5.376062888269646668e-04 1.281329263470353830e+01 1.057648492896422887e+01
2.442074414882976718e+00 5.372699502788212851e-04 1.281963878334000029e+01 1.058016541810779820e+01
2.442674334866973496e+00 5.369340101522481618e-04 1.282598714016959640e+01 1.058384655449834000e+01
2.443274254850970273e+00 5.365984679359051945e-04 1.283233770558063114e+01 1.058752833813609406e+01
2.443874174834967050e+00 5.362633231189474362e-04 1.283869047996138946e+01 1.059121076902128600e+01
2.444474094818963827e+00 5.359285751912641615e-04 1.284504546370017586e+01 1.059489384715414673e+01
2.445074014802960605e+00 5.355942236433983107e-04 1.285140265718528596e+01 1.059857757253490007e+01
2.445673934786957382e+00 5.352602679663451529e-04 1.285776206080501716e+01 1.060226194516376630e+01
2.446273854770954159e+00 5.349267076519922557e-04 1.286412367494766684e+01 1.060594696504097101e+01
2.446873774754950936e+00 5.345935421925985262e-04 1.287048750000152531e+01 1.060963263216672203e+01
2.447473694738947714e+00 5.342607710812329871e-04 1.287685353635489705e+01 1.061331894654123964e+01
2.448073614722944491e+00 5.339283938114936434e-04 1.288322178439608301e+01 1.061700590816473166e+01
2.448673534706941268e+00 5.335964098776687032e-04 1.288959224451337171e+01 1.062069351703740949e+01
2.449273454690938046e+00 5.332648187745730800e-04 1.289596491709506587e+01 1.062438177315947208e+01
2.449873374674934823e+00 5.329336199977496207e-04 1.290233980252946466e+01 1.062807067653112725e+01
2.450473294658931600e+00 5.326028130433073425e-04 1.290871690120486015e+01 1.063176022715257396e+01
2.451073214642928377e+00 5.322723974080009052e-04 1.291509621350955861e+01 1.063545042502400584e+01
2.451673134626925155e+00 5.319423725891899530e-04 1.292147773983185388e+01 1.063914127014562006e+01
2.452273054610922376e+00 5.316127380849178284e-04 1.292786148056004691e+01 1.064283276251761201e+01
2.452872974594919153e+00 5.312834933937121869e-04 1.293424743608242800e+01 1.064652490214016112e+01
2.453472894578915930e+00 5.309546380148620105e-04 1.294063560678730340e+01 1.065021768901345567e+01
2.454072814562912708e+00 5.306261714481389684e-04 1.294702599306297053e+01 1.065391112313768041e+01
2.454672734546909485e+00 5.302980931941145455e-04 1.295341859529773032e+01 1.065760520451301474e+01
2.455272654530906262e+00 5.299704027538018223e-04 1.295981341387987484e+01 1.066129993313963631e+01
2.455872574514903039e+00 5.296430996289718451e-04 1.296621044919770860e+01 1.066499530901772097e+01
2.456472494498899817e+00 5.293161833218754195e-04 1.297260970163953075e+01 1.066869133214743925e+01
2.457072414482896594e+00 5.289896533355201245e-04 1.297901117159364048e+01 1.067238800252895992e+01
2.457672334466893371e+00 5.286635091733524238e-04 1.298541485944833340e+01 1.067608532016244993e+01
2.458272254450890149e+00 5.283377503396525328e-04 1.299182076559191401e+01 1.067978328504807095e+01
2.458872174434886926e+00 5.280123763391774989e-04 1.299822889041267793e+01 1.068348189718599173e+01
2.459472094418883703e+00 5.276873866772797050e-04 1.300463923429892610e+01 1.068718115657635970e+01
2.460072014402880480e+00 5.273627808600241801e-04 1.301105179763895592e+01 1.069088106321934006e+01
2.460671934386877258e+00 5.270385583939897565e-04 1.301746658082107544e+01 1.069458161711507849e+01
2.461271854370874035e+00 5.267147187863882238e-04 1.302388358423357673e+01 1.069828281826372773e+01
2.461871774354870812e+00 5.263912615451413072e-04 1.303030280826475895e+01 1.070198466666543702e+01
2.462471694338867589e+00 5.260681861786433355e-04 1.303672425330292661e+01 1.070568716232035023e+01
2.463071614322864367e+00 5.257454921959578073e-04 1.304314791973638066e+01 1.070939030522860769e+01
2.463671534306861144e+00 5.254231791067776004e-04 1.304957380795341670e+01 1.071309409539034796e+01
2.464271454290857921e+00 5.251012464213838807e-04 1.305600191834233925e+01 1.071679853280571315e+01
2.464871374274855143e+00 5.247796936506852420e-04 1.306243225129145102e+01 1.072050361747483649e+01
2.465471294258851920e+00 5.244585203060998530e-04 1.306886480718904409e+01 1.072420934939784054e+01
2.466071214242848697e+00 5.241377258998280260e-04 1.307529958642341938e+01 1.072791572857486564e+01
2.466671134226845474e+00 5.238173099445376894e-04 1.308173658938288852e+01 1.073162275500603258e+01
2.467271054210842252e+00 5.234972719535222483e-04 1.308817581645574002e+01 1.073533042869146215e+01
2.467870974194839029e+00 5.231776114406974394e-04 1.309461726803028192e+01 1.073903874963128047e+01
2.468470894178835806e+00 5.228583279206417724e-04 1.310106094449481162e+01 1.074274771782560300e+01
2.469070814162832583e+00 5.225394209084374773e-04 1.310750684623763540e+01 1.074645733327454522e+01
2.469670734146829361e+00 5.222208899197885740e-04 1.311395497364704710e+01 1.075016759597822258e+01
2.470270654130826138e+00 5.219027344710973088e-04 1.312040532711135121e+01 1.075387850593674344e+01
2.470870574114822915e+00 5.215849540791900676e-04 1.312685790701885225e+01 1.075759006315021260e+01
2.471470494098819692e+00 5.212675482617077976e-04 1.313331271375784404e+01 1.076130226761874376e+01
2.472070414082816470e+00 5.209505165367136342e-04 1.313976974771663464e+01 1.076501511934243105e+01
2.472670334066813247e+00 5.206338584229665539e-04 1.314622900928352145e+01 1.076872861832137751e+01
2.473270254050810024e+00 5.203175734398027621e-04 1.315269049884680541e+01 1.077244276455568439e+01
2.473870174034806801e+00 5.200016611070965543e-04 1.315915421679478925e+01 1.077615755804543873e+01
2.474470094018803579e+00 5.196861209454533030e-04 1.316562016351577746e+01 1.077987299879073824e+01
2.475070014002800356e+00 5.193709524759765718e-04 1.317208833939806922e+01 1.078358908679167349e+01
2.475669933986797133e+00 5.190561552202665975e-04 1.317855874482996192e+01 1.078730582204832444e+01
2.476269853970793910e+00 5.187417287008077834e-04 1.318503138019976539e+01 1.079102320456078346e+01
2.476869773954791132e+00 5.184276724404247557e-04 1.319150624589577880e+01 1.079474123432913402e+01
2.477469693938787909e+00 5.181139859626310426e-04 1.319798334230630132e+01 1.079845991135344718e+01
2.478069613922784686e+00 5.178006687915505781e-04 1.320446266981963213e+01 1.080217923563380467e+01
2.478669533906781464e+00 5.174877204518001745e-04 1.321094422882407926e+01 1.080589920717027930e+01
2.479269453890778241e+00 5.171751404687218671e-04 1.321742801970793835e+01 1.080961982596294391e+01
2.479869373874775018e+00 5.168629283681881910e-04 1.322391404285951744e+01 1.081334109201186777e+01
2.480469293858771795e+00 5.165510836766017480e-04 1.323040229866711570e+01 1.081706300531711484e+01
2.481069213842768573e+00 5.162396059211260329e-04 1.323689278751903409e+01 1.082078556587875617e+01
2.481669133826765350e+00 5.159284946293370795e-04 1.324338550980357887e+01 1.082450877369684861e+01
2.482269053810762127e+00 5.156177493294550459e-04 1.324988046590904744e+01 1.082823262877145254e+01
2.482868973794758904e+00 5.153073695503418298e-04 1.325637765622374431e+01 1.083195713110262481e+01
2.483468893778755682e+00 5.149973548213867929e-04 1.326287708113597041e+01 1.083568228069041695e+01
2.484068813762752459e+00 5.146877046725810293e-04 1.326937874103403026e+01 1.083940807753488400e+01
2.484668733746749236e+00 5.143784186345182327e-04 1.327588263630622478e+01 1.084313452163607572e+01
2.485268653730746014e+00 5.140694962384311254e-04 1.328238876734085494e+01 1.084686161299404006e+01
2.485868573714742791e+00 5.137609370159225766e-04 1.328889713452622523e+01 1.085058935160881610e+01
2.486468493698739568e+00 5.134527404995022819e-04 1.329540773825063482e+01 1.085431773748045003e+01
2.487068413682736345e+00 5.131449062219714790e-04 1.330192057890238999e+01 1.085804677060897916e+01
2.487668333666733123e+00 5.128374337169217890e-04 1.330843565686978813e+01 1.086177645099444256e+01
2.488268253650729900e+00 5.125303225183881631e-04 1.331495297254113552e+01 1.086550677863687220e+01
2.488868173634727121e+00 5.122235721610789508e-04 1.332147252630474199e+01 1.086923775353630717e+01
2.489468093618723898e+00 5.119171821801846460e-04 1.332799431854889249e+01 1.087296937569276345e+01
2.490068013602720676e+00 5.116111521116037267e-04 1.333451834966190219e+01 1.087670164510628013e+01
2.490667933586717453e+00 5.113054814917920594e-04 1.334104462003206848e+01 1.088043456177688029e+01
2.491267853570714230e+00 5.110001698576455880e-04 1.334757313004769408e+01 1.088416812570458170e+01
2.491867773554711007e+00 5.106952167468061876e-04 1.335410388009708171e+01 1.088790233688940745e+01
2.492467693538707785e+00 5.103906216973929993e-04 1.336063687056853944e+01 1.089163719533137531e+01
2.493067613522704562e+00 5.100863842481168130e-04 1.336717210185036109e+01 1.089537270103049771e+01
2.493667533506701339e+00 5.097825039383170392e-04 1.337370957433085472e+01 1.089910885398678708e+01
2.494267453490698117e+00 5.094789803079224607e-04 1.338024928839831951e+01 1.090284565420026119e+01
2.494867373474694894e+00 5.091758128973370660e-04 1.338679124444106172e+01 1.090658310167092182e+01
2.495467293458691671e+00 5.088730012475534571e-04 1.339333544284738231e+01 1.091032119639877251e+01
2.496067213442688448e+00 5.085705449002652810e-04 1.339988188400558222e+01 1.091405993838382038e+01
2.496667133426685226e+00 5.082684433976013836e-04 1.340643056830396773e+01 1.091779932762606542e+01
2.497267053410682003e+00 5.079666962823903547e-04 1.341298149613083623e+01 1.092153936412550763e+01
2.497866973394678780e+00 5.076653030978945736e-04 1.341953466787449400e+01 1.092528004788213991e+01
2.498466893378675557e+00 5.073642633879987514e-04 1.342609008392324199e+01 1.092902137889595693e+01
2.499066813362672335e+00 5.070635766972473365e-04 1.343264774466538292e+01 1.093276335716695158e+01
2.499666733346669112e+00 5.067632425706540197e-04 1.343920765048922128e+01 1.093650598269511143e+01
2.500266653330665889e+00 5.064632605538151424e-04 1.344576980178305625e+01 1.094024925548042226e+01
2.500866573314663110e+00 5.061636301929460166e-04 1.345233419893519766e+01 1.094399317552287521e+01
2.501466493298659888e+00 5.058643510347681687e-04 1.345890084233393580e+01 1.094773774282244005e+01
2.502066413282656665e+00 5.055654226265823056e-04 1.346546973236758227e+01 1.095148295737910438e+01
2.502666333266653442e+00 5.052668445163443177e-04 1.347204086942443269e+01 1.095522881919284508e+01
2.503266253250650220e+00 5.049686162524755434e-04 1.347861425389279866e+01 1.095897532826363552e+01
2.503866173234646997e+00 5.046707373840130396e-04 1.348518988616097403e+01 1.096272248459144905e+01
2.504466093218643774e+00 5.043732074605331451e-04 1.349176776661726507e+01 1.096647028817625724e+01
2.505066013202640551e+00 5.040760260321886692e-04 1.349834789564997806e+01 1.097021873901802635e+01
2.505665933186637329e+00 5.037791926496708360e-04 1.350493027364740684e+01 1.097396783711672086e+01
2.506265853170634106e+00 5.034827068643206319e-04 1.351151490099785768e+01 1.097771758247230700e+01
2.506865773154630883e+00 5.031865682279404797e-04 1.351810177808963687e+01 1.098146797508474748e+01
2.507465693138627660e+00 5.028907762929441840e-04 1.352469090531104001e+01 1.098521901495399611e+01
2.508065613122624438e+00 5.025953306123180078e-04 1.353128228305037517e+01 1.098897070208001203e+01
2.508665533106621215e+00 5.023002307396203479e-04 1.353787591169594151e+01 1.099272303646275084e+01
2.509265453090617992e+00 5.020054762288683270e-04 1.354447179163604176e+01 1.099647601810216280e+01
2.509865373074614769e+00 5.017110666347997369e-04 1.355106992325897508e+01 1.100022964699820172e+01
2.510465293058611547e+00 5.014170015125347674e-04 1.355767030695304953e+01 1.100398392315080898e+01
2.511065213042608324e+00 5.011232804179496228e-04 1.356427294310656428e+01 1.100773884655993484e+01
2.511665133026605101e+00 5.008299029073021462e-04 1.357087783210782206e+01 1.101149441722551892e+01
2.512265053010601878e+00 5.005368685374925707e-04 1.357748497434512380e+01 1.101525063514750258e+01
2.512864972994599100e+00 5.002441768659505452e-04 1.358409437020677757e+01 1.101900750032582899e+01
2.513464892978595877e+00 4.999518274507468076e-04 1.359070602008107365e+01 1.102276501276042708e+01
2.514064812962592654e+00 4.996598198503678871e-04 1.359731992435632364e+01 1.102652317245123648e+01
2.514664732946589432e+00 4.993681536239773970e-04 1.360393608342082317e+01 1.103028197939818789e+01
2.515264652930586209e+00 4.990768283311908466e-04 1.361055449766287673e+01 1.103404143360120848e+01
2.515864572914582986e+00 4.987858435322613639e-04 1.361717516747078704e+01 1.103780153506022899e+01
2.516464492898579763e+00 4.984951987879676985e-04 1.362379809323285684e+01 1.104156228377517124e+01
2.517064412882576541e+00 4.982048936596131369e-04 1.363042327533738529e+01 1.104532367974596063e+01
2.517664332866573318e+00 4.979149277091364165e-04 1.363705071417267511e+01 1.104908572297251901e+01
