# phi[M_Pl]	V[H0^2*Mpl^2]	V[GeV^4]	V[eV^4]
8.284503180093974462e-02 2.084114401587402909e+00 6.179818630306774534e-43 6.179818630306774295e-07
8.285184990241961644e-02 2.084131008407577923e+00 6.179867872870728448e-43 6.179867872870728944e-07
8.285866697541034720e-02 2.084147613082102168e+00 6.179917109072396599e-43 6.179917109072396780e-07
8.286548302036214619e-02 2.084164215611657767e+00 6.179966338913800621e-43 6.179966338913801153e-07
8.287229803772497294e-02 2.084180815996884206e+00 6.180015562396836294e-43 6.180015562396836241e-07
8.287911202794862042e-02 2.084197414238410317e+00 6.180064779523370722e-43 6.180064779523370809e-07
8.288592499148272896e-02 2.084214010336911116e+00 6.180113990295402437e-43 6.180113990295402797e-07
8.289273692877667521e-02 2.084230604293022537e+00 6.180163194714819255e-43 6.180163194714820030e-07
8.289954784027972479e-02 2.084247196107412492e+00 6.180212392783600591e-43 6.180212392783600329e-07
8.290635772644092127e-02 2.084263785780734679e+00 6.180261584503685239e-43 6.180261584503685518e-07
8.291316658770912784e-02 2.084280373313625034e+00 6.180310769876958623e-43 6.180310769876959185e-07
8.291997442453301337e-02 2.084296958706740810e+00 6.180359948905369891e-43 6.180359948905370566e-07
8.292678123736110796e-02 2.084313541960725047e+00 6.180409121590825974e-43 6.180409121590826544e-07
8.293358702664167803e-02 2.084330123076270525e+00 6.180458287935379570e-43 6.180458287935380114e-07
8.294039179282286511e-02 2.084346702053995415e+00 6.180507447940865922e-43 6.180507447940866162e-07
8.294719553635261644e-02 2.084363278894549865e+00 6.180556601609211875e-43 6.180556601609211687e-07
8.295399825767867108e-02 2.084379853598612442e+00 6.180605748942428706e-43 6.180605748942429452e-07
8.296079995724858769e-02 2.084396426166819083e+00 6.180654889942403434e-43 6.180654889942404105e-07
8.296760063550975839e-02 2.084412996599841250e+00 6.180704024611126626e-43 6.180704024611127233e-07
8.297440029290938102e-02 2.084429564898304221e+00 6.180753152950451846e-43 6.180753152950451719e-07
8.298119892989444524e-02 2.084446131062893670e+00 6.180802274962411877e-43 6.180802274962412560e-07
8.298799654691178806e-02 2.084462695094256190e+00 6.180851390648926397e-43 6.180851390648926169e-07
8.299479314440806610e-02 2.084479256993045482e+00 6.180900500011931012e-43 6.180900500011931193e-07
8.300158872282970002e-02 2.084495816759908138e+00 6.180949603053344600e-43 6.180949603053345101e-07
8.300838328262298560e-02 2.084512374395512069e+00 6.180998699775147376e-43 6.180998699775147833e-07
8.301517682423398270e-02 2.084528929900507421e+00 6.181047790179266183e-43 6.181047790179266390e-07
8.302196934810862627e-02 2.084545483275558553e+00 6.181096874267671677e-43 6.181096874267672241e-07
8.302876085469257372e-02 2.084562034521315610e+00 6.181145952042291499e-43 6.181145952042291327e-07
8.303555134443141306e-02 2.084578583638442950e+00 6.181195023505096303e-43 6.181195023505096175e-07
8.304234081777042698e-02 2.084595130627594273e+00 6.181244088658024883e-43 6.181244088658025433e-07
8.304912927515481491e-02 2.084611675489416172e+00 6.181293147502992931e-43 6.181293147502993394e-07
8.305591671702955425e-02 2.084628218224576557e+00 6.181342200041980660e-43 6.181342200041981058e-07
8.306270314383940034e-02 2.084644758833757550e+00 6.181391246277012891e-43 6.181391246277012833e-07
8.306948855602899751e-02 2.084661297317563111e+00 6.181440286209878666e-43 6.181440286209879134e-07
8.307627295404271250e-02 2.084677833676710890e+00 6.181489319842707152e-43 6.181489319842707074e-07
8.308305633832484272e-02 2.084694367911819057e+00 6.181538347177329607e-43 6.181538347177329420e-07
8.308983870931938021e-02 2.084710900023562630e+00 6.181587368215749346e-43 6.181587368215749404e-07
8.309662006747021989e-02 2.084727430012591753e+00 6.181636382959894009e-43 6.181636382959894028e-07
8.310340041322102078e-02 2.084743957879581444e+00 6.181685391411763724e-43 6.181685391411764405e-07
8.311017974701530309e-02 2.084760483625192506e+00 6.181734393573318789e-43 6.181734393573319300e-07
8.311695806929636499e-02 2.084777007250071534e+00 6.181783389446478085e-43 6.181783389446478301e-07
8.312373538050732424e-02 2.084793528754868674e+00 6.181832379033166066e-43 6.181832379033166291e-07
8.313051168109114597e-02 2.084810048140276706e+00 6.181881362335440210e-43 6.181881362335440501e-07
8.313728697149057323e-02 2.084826565406945775e+00 6.181930339355226565e-43 6.181930339355226871e-07
8.314406125214818255e-02 2.084843080555529582e+00 6.181979310094463129e-43 6.181979310094462991e-07
8.315083452350634230e-02 2.084859593586688931e+00 6.182028274555110996e-43 6.182028274555110799e-07
8.315760678600728206e-02 2.084876104501091731e+00 6.182077232739149584e-43 6.182077232739150236e-07
8.316437804009302326e-02 2.084892613299405895e+00 6.182126184648559105e-43 6.182126184648559123e-07
8.317114828620537914e-02 2.084909119982278014e+00 6.182175130285257643e-43 6.182175130285258108e-07
8.317791752478602418e-02 2.084925624550386658e+00 6.182224069651256477e-43 6.182224069651256776e-07
8.318468575627641082e-02 2.084942127004381973e+00 6.182273002748483246e-43 6.182273002748483186e-07
8.319145298111783882e-02 2.084958627344946080e+00 6.182321929578962772e-43 6.182321929578962805e-07
8.319821919975138591e-02 2.084975125572718468e+00 6.182370850144588443e-43 6.182370850144588753e-07
8.320498441261799105e-02 2.084991621688374153e+00 6.182419764447362777e-43 6.182419764447363203e-07
8.321174862015835727e-02 2.085008115692581043e+00 6.182468672489266783e-43 6.182468672489267153e-07
8.321851182281306269e-02 2.085024607586003498e+00 6.182517574272271116e-43 6.182517574272271015e-07
8.322527402102246341e-02 2.085041097369291663e+00 6.182566469798301823e-43 6.182566469798301787e-07
8.323203521522672121e-02 2.085057585043134765e+00 6.182615359069402843e-43 6.182615359069402938e-07
8.323879540586585912e-02 2.085074070608186503e+00 6.182664242087514560e-43 6.182664242087515230e-07
8.324555459337966423e-02 2.085090554065100577e+00 6.182713118854573379e-43 6.182713118854574135e-07
8.325231277820778486e-02 2.085107035414559107e+00 6.182761989372601728e-43 6.182761989372601944e-07
8.325906996078966116e-02 2.085123514657215793e+00 6.182810853643537606e-43 6.182810853643538361e-07
8.326582614156455286e-02 2.085139991793745651e+00 6.182859711669385917e-43 6.182859711669386621e-07
8.327258132097152543e-02 2.085156466824816590e+00 6.182908563452122892e-43 6.182908563452123486e-07
8.327933549944949165e-02 2.085172939751089416e+00 6.182957408993711221e-43 6.182957408993711955e-07
8.328608867743717004e-02 2.085189410573228486e+00 6.183006248296118371e-43 6.183006248296118202e-07
8.329284085537305704e-02 2.085205879291908815e+00 6.183055081361347657e-43 6.183055081361347580e-07
8.329959203369553811e-02 2.085222345907791208e+00 6.183103908191358581e-43 6.183103908191358851e-07
8.330634221284273500e-02 2.085238810421547129e+00 6.183152728788140914e-43 6.183152728788141484e-07
8.331309139325264457e-02 2.085255272833848039e+00 6.183201543153686023e-43 6.183201543153686007e-07
8.331983957536305552e-02 2.085271733145344086e+00 6.183250351289921547e-43 6.183250351289921536e-07
8.332658675961160388e-02 2.085288191356742260e+00 6.183299153198944793e-43 6.183299153198945538e-07
8.333333294643567590e-02 2.085304647468671391e+00 6.183347948882618881e-43 6.183347948882619367e-07
8.334007813627253292e-02 2.085321101481817152e+00 6.183396738342979784e-43 6.183396738342980138e-07
8.334682232955925585e-02 2.085337553396854560e+00 6.183445521582025237e-43 6.183445521582025789e-07
8.335356552673270358e-02 2.085354003214440866e+00 6.183494298601707576e-43 6.183494298601707672e-07
8.336030772822958235e-02 2.085370450935247533e+00 6.183543069404014979e-43 6.183543069404015257e-07
8.336704893448637632e-02 2.085386896559949577e+00 6.183591833990951556e-43 6.183591833990951776e-07
8.337378914593947254e-02 2.085403340089218460e+00 6.183640592364506282e-43 6.183640592364506698e-07
8.338052836302496662e-02 2.085419781523722094e+00 6.183689344526660166e-43 6.183689344526659962e-07
8.338726658617884313e-02 2.085436220864131940e+00 6.183738090479405370e-43 6.183738090479405272e-07
8.339400381583687849e-02 2.085452658111119462e+00 6.183786830224732463e-43 6.183786830224733155e-07
8.340074005243468258e-02 2.085469093265341911e+00 6.183835563764589000e-43 6.183835563764589671e-07
8.340747529640765712e-02 2.085485526327506278e+00 6.183884291101072285e-43 6.183884291101072283e-07
8.341420954819103728e-02 2.085501957298252051e+00 6.183933012236078895e-43 6.183933012236079405e-07
8.342094280821990560e-02 2.085518386178247141e+00 6.183981727171588246e-43 6.183981727171588859e-07
8.342767507692908091e-02 2.085534812968194984e+00 6.184030435909688086e-43 6.184030435909688580e-07
8.343440635475327105e-02 2.085551237668745728e+00 6.184079138452304462e-43 6.184079138452304511e-07
8.344113664212698955e-02 2.085567660280577940e+00 6.184127834801449450e-43 6.184127834801449412e-07
8.344786593948454179e-02 2.085584080804366636e+00 6.184176524959126363e-43 6.184176524959126517e-07
8.345459424726008046e-02 2.085600499240779726e+00 6.184225208927313821e-43 6.184225208927313648e-07
8.346132156588753626e-02 2.085616915590492226e+00 6.184273886708013543e-43 6.184273886708014038e-07
8.346804789580072881e-02 2.085633329854172047e+00 6.184322558303207337e-43 6.184322558303207626e-07
8.347477323743320021e-02 2.085649742032511966e+00 6.184371223714948697e-43 6.184371223714948468e-07
8.348149759121839542e-02 2.085666152126172790e+00 6.184419882945197127e-43 6.184419882945197443e-07
8.348822095758950956e-02 2.085682560135822428e+00 6.184468535995932043e-43 6.184468535995932376e-07
8.349494333697962678e-02 2.085698966062146553e+00 6.184517182869188621e-43 6.184517182869189319e-07
8.350166472982158139e-02 2.085715369905830840e+00 6.184565823566998849e-43 6.184565823566999037e-07
8.350838513654805506e-02 2.085731771667518331e+00 6.184614458091269658e-43 6.184614458091269469e-07
8.351510455759156293e-02 2.085748171347912461e+00 6.184663086444085609e-43 6.184663086444085376e-07
8.352182299338441196e-02 2.085764568947681141e+00 6.184711708627429304e-43 6.184711708627429874e-07
8.352854044435874259e-02 2.085780964467499388e+00 6.184760324643300871e-43 6.184760324643300902e-07
8.353525691094648709e-02 2.085797357908035110e+00 6.184808934493682116e-43 6.184808934493682634e-07
8.354197239357945282e-02 2.085813749269991746e+00 6.184857538180656803e-43 6.184857538180656654e-07
8.354868689268921123e-02 2.085830138554019442e+00 6.184906135706155760e-43 6.184906135706156315e-07
8.355540040870716723e-02 2.085846525760789660e+00 6.184954727072166368e-43 6.184954727072166849e-07
8.356211294206454532e-02 2.085862910890998734e+00 6.185003312280755665e-43 6.185003312280756077e-07
8.356882449319238959e-02 2.085879293945325230e+00 6.185051891333935726e-43 6.185051891333935702e-07
8.357553506252157760e-02 2.085895674924440613e+00 6.185100464233697915e-43 6.185100464233698367e-07
8.358224465048277874e-02 2.085912053829012791e+00 6.185149030982021649e-43 6.185149030982021897e-07
8.358895325750650973e-02 2.085928430659734545e+00 6.185197591580960424e-43 6.185197591580960344e-07
8.359566088402305140e-02 2.085944805417270231e+00 6.185246146032486487e-43 6.185246146032486238e-07
8.360236753046258740e-02 2.085961178102326841e+00 6.185294694338694755e-43 6.185294694338694926e-07
8.360907319725503772e-02 2.085977548715543861e+00 6.185343236501481803e-43 6.185343236501481644e-07
8.361577788483019746e-02 2.085993917257638941e+00 6.185391772522974408e-43 6.185391772522974563e-07
8.362248159361765354e-02 2.086010283729255121e+00 6.185440302405081096e-43 6.185440302405081624e-07
8.362918432404681246e-02 2.086026648131095840e+00 6.185488826149888019e-43 6.185488826149888646e-07
8.363588607654691420e-02 2.086043010463843217e+00 6.185537343759415219e-43 6.185537343759415802e-07
8.364258685154699058e-02 2.086059370728154505e+00 6.185585855235614233e-43 6.185585855235614445e-07
8.364928664947593462e-02 2.086075728924740247e+00 6.185634360580590332e-43 6.185634360580590510e-07
8.365598547076241731e-02 2.086092085054264800e+00 6.185682859796313374e-43 6.185682859796313349e-07
8.366268331583495699e-02 2.086108439117406732e+00 6.185731352884797027e-43 6.185731352884796783e-07
8.366938018512187769e-02 2.086124791114837507e+00 6.185779839848031860e-43 6.185779839848032398e-07
8.367607607905129530e-02 2.086141141047260561e+00 6.185828320688101637e-43 6.185828320688101777e-07
8.368277099805121466e-02 2.086157488915350910e+00 6.185876795407010467e-43 6.185876795407010271e-07
8.368946494254939084e-02 2.086173834719780018e+00 6.185925264006748123e-43 6.185925264006748408e-07
8.369615791297345397e-02 2.086190178461240663e+00 6.185973726489369692e-43 6.185973726489370241e-07
8.370284990975078443e-02 2.086206520140400755e+00 6.186022182856854592e-43 6.186022182856854653e-07
8.370954093330865153e-02 2.086222859757970838e+00 6.186070633111309687e-43 6.186070633111309696e-07
8.371623098407411645e-02 2.086239197314615268e+00 6.186119077254706427e-43 6.186119077254706839e-07
8.372292006247404605e-02 2.086255532811012614e+00 6.186167515289055295e-43 6.186167515289055668e-07
8.372960816893512681e-02 2.086271866247855655e+00 6.186215947216412176e-43 6.186215947216412356e-07
8.373629530388390640e-02 2.086288197625812302e+00 6.186264373038755690e-43 6.186264373038755783e-07
8.374298146774671048e-02 2.086304526945582438e+00 6.186312792758161637e-43 6.186312792758162239e-07
8.374966666094968426e-02 2.086320854207848186e+00 6.186361206376654038e-43 6.186361206376654015e-07
8.375635088391883420e-02 2.086337179413295218e+00 6.186409613896264086e-43 6.186409613896263990e-07
8.376303413707991696e-02 2.086353502562609208e+00 6.186458015319026160e-43 6.186458015319026101e-07
8.376971642085857817e-02 2.086369823656454514e+00 6.186506410646910915e-43 6.186506410646910760e-07
8.377639773568024140e-02 2.086386142695531021e+00 6.186554799881991759e-43 6.186554799881992138e-07
8.378307808197017759e-02 2.086402459680531507e+00 6.186603183026322984e-43 6.186603183026323232e-07
8.378975746015342174e-02 2.086418774612130989e+00 6.186651560081907904e-43 6.186651560081908332e-07
8.379643587065491173e-02 2.086435087491015139e+00 6.186699931050779304e-43 6.186699931050779260e-07
8.380311331389934948e-02 2.086451398317873185e+00 6.186748295934979528e-43 6.186748295934979482e-07
8.380978979031125653e-02 2.086467707093387247e+00 6.186796654736531006e-43 6.186796654736531289e-07
8.381646530031501563e-02 2.086484013818253658e+00 6.186845007457500774e-43 6.186845007457501442e-07
8.382313984433477361e-02 2.086500318493140327e+00 6.186893354099868249e-43 6.186893354099868822e-07
8.382981342279455239e-02 2.086516621118757797e+00 6.186941694665739500e-43 6.186941694665739364e-07
8.383648603611813799e-02 2.086532921695759768e+00 6.186990029157054115e-43 6.186990029157054892e-07
8.384315768472919150e-02 2.086549220224878098e+00 6.187038357575981088e-43 6.187038357575981691e-07
8.384982836905113812e-02 2.086565516706762935e+00 6.187086679924449655e-43 6.187086679924449939e-07
8.385649808950729200e-02 2.086581811142124820e+00 6.187134996204564289e-43 6.187134996204564511e-07
8.386316684652073139e-02 2.086598103531624560e+00 6.187183306418287680e-43 6.187183306418288408e-07
8.386983464051435411e-02 2.086614393875986906e+00 6.187231610567764926e-43 6.187231610567765681e-07
8.387650147191093308e-02 2.086630682175869111e+00 6.187279908654949158e-43 6.187279908654949801e-07
8.388316734113299145e-02 2.086646968431967508e+00 6.187328200681901837e-43 6.187328200681902232e-07
8.388983224860294130e-02 2.086663252644992639e+00 6.187376486650732216e-43 6.187376486650732088e-07
8.389649619474295883e-02 2.086679534815598203e+00 6.187424766563376699e-43 6.187424766563376956e-07
8.390315917997506756e-02 2.086695814944494742e+00 6.187473040421942946e-43 6.187473040421942772e-07
8.390982120472111061e-02 2.086712093032378590e+00 6.187521308228496401e-43 6.187521308228496297e-07
8.391648226940273680e-02 2.086728369079928314e+00 6.187569569985047546e-43 6.187569569985048174e-07
