# z	phi[M_Pl]	V[Mpl^4_nat]	V(z)_nat
1.999733473347334423e+00 7.024781190398265984e-02 2.024202341594580901e+00 2.054439256180303985e+00
1.999433543354335319e+00 7.023863197134840031e-02 2.024225362812074103e+00 2.054418676522091758e+00
1.999133613361335993e+00 7.022945003101933870e-02 2.024248383632131443e+00 2.054398094323143908e+00
1.998833683368336667e+00 7.022026608222213528e-02 2.024271404051588341e+00 2.054377509583863670e+00
1.998533753375337341e+00 7.021108012418324218e-02 2.024294424067286435e+00 2.054356922304666710e+00
1.998233823382338015e+00 7.020189215612894496e-02 2.024317443676062922e+00 2.054336332485927841e+00
1.997933893389338689e+00 7.019270217728533490e-02 2.024340462874768320e+00 2.054315740128069834e+00
1.997633963396339363e+00 7.018351018687832288e-02 2.024363481660255815e+00 2.054295145231474606e+00
1.997334033403340037e+00 7.017431618413361161e-02 2.024386500029369707e+00 2.054274547796557826e+00
1.997034103410340711e+00 7.016512016827672338e-02 2.024409517978971174e+00 2.054253947823733384e+00
1.996734173417341607e+00 7.015592213853302783e-02 2.024432535505912512e+00 2.054233345313393855e+00
1.996434243424342281e+00 7.014672209412767256e-02 2.024455552607062003e+00 2.054212740265962012e+00
1.996134313431342955e+00 7.013752003428561088e-02 2.024478569279283491e+00 2.054192132681823324e+00
1.995834383438343629e+00 7.012831595823165731e-02 2.024501585519441704e+00 2.054171522561400565e+00
1.995534453445344303e+00 7.011910986519036271e-02 2.024524601324404038e+00 2.054150909905114730e+00
1.995234523452344977e+00 7.010990175438618077e-02 2.024547616691056540e+00 2.054130294713372606e+00
1.994934593459345651e+00 7.010069162504330154e-02 2.024570631616263938e+00 2.054109676986575650e+00
1.994634663466346325e+00 7.009147947638579013e-02 2.024593646096914057e+00 2.054089056725143081e+00
1.994334733473347221e+00 7.008226530763747575e-02 2.024616660129882284e+00 2.054068433929506554e+00
1.994034803480347895e+00 7.007304911802203495e-02 2.024639673712059107e+00 2.054047808600065750e+00
1.993734873487348569e+00 7.006383090676295000e-02 2.024662686840333237e+00 2.054027180737246994e+00
1.993434943494349243e+00 7.005461067308349499e-02 2.024685699511599601e+00 2.054006550341465953e+00
1.993135013501349917e+00 7.004538841620679135e-02 2.024708711722751353e+00 2.053985917413152507e+00
1.992835083508350591e+00 7.003616413535576624e-02 2.024731723470689637e+00 2.053965281952713440e+00
1.992535153515351265e+00 7.002693782975312475e-02 2.024754734752311158e+00 2.053944643960582184e+00
1.992235223522351939e+00 7.001770949862144711e-02 2.024777745564524167e+00 2.053924003437188617e+00
1.991935293529352613e+00 7.000847914118309145e-02 2.024800755904233363e+00 2.053903360382937748e+00
1.991635363536353509e+00 6.999924675666023555e-02 2.024823765768351436e+00 2.053882714798282549e+00
1.991335433543354183e+00 6.999001234427484897e-02 2.024846775153793743e+00 2.053862066683633358e+00
1.991035503550354857e+00 6.998077590324877639e-02 2.024869784057471200e+00 2.053841416039427159e+00
1.990735573557355531e+00 6.997153743280359883e-02 2.024892792476308934e+00 2.053820762866088501e+00
1.990435643564356205e+00 6.996229693216078627e-02 2.024915800407232958e+00 2.053800107164052591e+00
1.990135713571356879e+00 6.995305440054158663e-02 2.024938807847153299e+00 2.053779448933756413e+00
1.989835783578357553e+00 6.994380983716703970e-02 2.024961814793018178e+00 2.053758788175626293e+00
1.989535853585358227e+00 6.993456324125806034e-02 2.024984821241750943e+00 2.053738124890102767e+00
1.989235923592359123e+00 6.992531461203532750e-02 2.025007827190282050e+00 2.053717459077621044e+00
1.988935993599359797e+00 6.991606394871935359e-02 2.025030832635561495e+00 2.053696790738616329e+00
1.988636063606360471e+00 6.990681125053047063e-02 2.025053837574521509e+00 2.053676119873538042e+00
1.988336133613361145e+00 6.989755651668880243e-02 2.025076842004109423e+00 2.053655446482807179e+00
1.988036203620361819e+00 6.988829974641433407e-02 2.025099845921266351e+00 2.053634770566889145e+00
1.987736273627362493e+00 6.987904093892682855e-02 2.025122849322948504e+00 2.053614092126203161e+00
1.987436343634363167e+00 6.986978009344588236e-02 2.025145852206112096e+00 2.053593411161207527e+00
1.987136413641363841e+00 6.986051720919086994e-02 2.025168854567708010e+00 2.053572727672346332e+00
1.986836483648364515e+00 6.985125228538105469e-02 2.025191856404695123e+00 2.053552041660067218e+00
1.986536553655365411e+00 6.984198532123545022e-02 2.025214857714042083e+00 2.053531353124805392e+00
1.986236623662366085e+00 6.983271631597288975e-02 2.025237858492705989e+00 2.053510662067022707e+00
1.985936693669366759e+00 6.982344526881206770e-02 2.025260858737657266e+00 2.053489968487163253e+00
1.985636763676367433e+00 6.981417217897145644e-02 2.025283858445872553e+00 2.053469272385681776e+00
1.985336833683368107e+00 6.980489704566936182e-02 2.025306857614322276e+00 2.053448573763029472e+00
1.985036903690368781e+00 6.979561986812390928e-02 2.025329856239983961e+00 2.053427872619655759e+00
1.984736973697369455e+00 6.978634064555301608e-02 2.025352854319838691e+00 2.053407168956020712e+00
1.984437043704370129e+00 6.977705937717443296e-02 2.025375851850865772e+00 2.053386462772580856e+00
1.984137113711371025e+00 6.976777606220573025e-02 2.025398848830060494e+00 2.053365754069798044e+00
1.983837183718371699e+00 6.975849069986428397e-02 2.025421845254403053e+00 2.053345042848118140e+00
1.983537253725372373e+00 6.974920328936730363e-02 2.025444841120890516e+00 2.053324329107999446e+00
1.983237323732373047e+00 6.973991382993179056e-02 2.025467836426515511e+00 2.053303612849923354e+00
1.982937393739373722e+00 6.973062232077459344e-02 2.025490831168281325e+00 2.053282894074335729e+00
1.982637463746374396e+00 6.972132876111233890e-02 2.025513825343182361e+00 2.053262172781705530e+00
1.982337533753375070e+00 6.971203315016151481e-02 2.025536818948233453e+00 2.053241448972496386e+00
1.982037603760375744e+00 6.970273548713840084e-02 2.025559811980431668e+00 2.053220722647179031e+00
1.981737673767376418e+00 6.969343577125908240e-02 2.025582804436791839e+00 2.053199993806211765e+00
1.981437743774377314e+00 6.968413400173950611e-02 2.025605796314331464e+00 2.053179262450068876e+00
1.981137813781377988e+00 6.967483017779538268e-02 2.025628787610057380e+00 2.053158528579219322e+00
1.980837883788378662e+00 6.966552429864227014e-02 2.025651778320994190e+00 2.053137792194135613e+00
1.980537953795379336e+00 6.965621636349553225e-02 2.025674768444169160e+00 2.053117053295277827e+00
1.980238023802380010e+00 6.964690637157036623e-02 2.025697757976597124e+00 2.053096311883145120e+00
1.979938093809380684e+00 6.963759432208177502e-02 2.025720746915316894e+00 2.053075567958186909e+00
1.979638163816381358e+00 6.962828021424458114e-02 2.025743735257352185e+00 2.053054821520897022e+00
1.979338233823382032e+00 6.961896404727342669e-02 2.025766722999737368e+00 2.053034072571742641e+00
1.979038303830382928e+00 6.960964582038277337e-02 2.025789710139512145e+00 2.053013321111203382e+00
1.978738373837383602e+00 6.960032553278688860e-02 2.025812696673718882e+00 2.052992567139760638e+00
1.978438443844384276e+00 6.959100318369987326e-02 2.025835682599397281e+00 2.052971810657895801e+00
1.978138513851384950e+00 6.958167877233563392e-02 2.025858667913590594e+00 2.052951051666097371e+00
1.977838583858385624e+00 6.957235229790789677e-02 2.025881652613358064e+00 2.052930290164836080e+00
1.977538653865386298e+00 6.956302375963023532e-02 2.025904636695742944e+00 2.052909526154598652e+00
1.977238723872386972e+00 6.955369315671600106e-02 2.025927620157805364e+00 2.052888759635886018e+00
1.976938793879387646e+00 6.954436048837839279e-02 2.025950602996598349e+00 2.052867990609167137e+00
1.976638863886388320e+00 6.953502575383038731e-02 2.025973585209183803e+00 2.052847219074934060e+00
1.976338933893389216e+00 6.952568895228483647e-02 2.025996566792627185e+00 2.052826445033689495e+00
1.976039003900389890e+00 6.951635008295437013e-02 2.026019547744000171e+00 2.052805668485909507e+00
1.975739073907390564e+00 6.950700914505145156e-02 2.026042528060360226e+00 2.052784889432100357e+00
1.975439143914391238e+00 6.949766613778837754e-02 2.026065507738793237e+00 2.052764107872741661e+00
1.975139213921391912e+00 6.948832106037720890e-02 2.026088486776368214e+00 2.052743323808339682e+00
1.974839283928392586e+00 6.947897391202989548e-02 2.026111465170163051e+00 2.052722537239382916e+00
1.974539353935393260e+00 6.946962469195817891e-02 2.026134442917259193e+00 2.052701748166366968e+00
1.974239423942393934e+00 6.946027339937360656e-02 2.026157420014745192e+00 2.052680956589803429e+00
1.973939493949394830e+00 6.945092003348754539e-02 2.026180396459706934e+00 2.052660162510177244e+00
1.973639563956395504e+00 6.944156459351119581e-02 2.026203372249231194e+00 2.052639365928001780e+00
1.973339633963396178e+00 6.943220707865559171e-02 2.026226347380414516e+00 2.052618566843770864e+00
1.973039703970396852e+00 6.942284748813154494e-02 2.026249321850357887e+00 2.052597765257983653e+00
1.972739773977397526e+00 6.941348582114971466e-02 2.026272295656154299e+00 2.052576961171160619e+00
1.972439843984398200e+00 6.940412207692059354e-02 2.026295268794900295e+00 2.052556154583800918e+00
1.972139913991398874e+00 6.939475625465446607e-02 2.026318241263714626e+00 2.052535345496409036e+00
1.971839983998399548e+00 6.938538835356143630e-02 2.026341213059694724e+00 2.052514533909489458e+00
1.971540054005400222e+00 6.937601837285145567e-02 2.026364184179957562e+00 2.052493719823564433e+00
1.971240124012401118e+00 6.936664631173428130e-02 2.026387154621614783e+00 2.052472903239143776e+00
1.970940194019401792e+00 6.935727216941946216e-02 2.026410124381778033e+00 2.052452084156731971e+00
1.970640264026402466e+00 6.934789594511642230e-02 2.026433093457578494e+00 2.052431262576844162e+00
1.970340334033403140e+00 6.933851763803437762e-02 2.026456061846129586e+00 2.052410438500000822e+00
1.970040404040403814e+00 6.932913724738234973e-02 2.026479029544558941e+00 2.052389611926709989e+00
1.969740474047404488e+00 6.931975477236920757e-02 2.026501996549990636e+00 2.052368782857499241e+00
1.969440544054405162e+00 6.931037021220361194e-02 2.026524962859568291e+00 2.052347951292885497e+00
1.969140614061405836e+00 6.930098356609409871e-02 2.026547928470412430e+00 2.052327117233382126e+00
1.968840684068406732e+00 6.929159483324895397e-02 2.026570893379670224e+00 2.052306280679520256e+00
1.968540754075407406e+00 6.928220401287632502e-02 2.026593857584478187e+00 2.052285441631811480e+00
1.968240824082408080e+00 6.927281110418419263e-02 2.026616821081976383e+00 2.052264600090794033e+00
1.967940894089408754e+00 6.926341610638032942e-02 2.026639783869313760e+00 2.052243756056986612e+00
1.967640964096409428e+00 6.925401901867234145e-02 2.026662745943639266e+00 2.052222909530907913e+00
1.967341034103410102e+00 6.924461984026764050e-02 2.026685707302107176e+00 2.052202060513092619e+00
1.967041104110410776e+00 6.923521857037351346e-02 2.026708667941861108e+00 2.052181209004075413e+00
1.966741174117411450e+00 6.922581520819698353e-02 2.026731627860067775e+00 2.052160355004382097e+00
1.966441244124412124e+00 6.921640975294497677e-02 2.026754587053890333e+00 2.052139498514538474e+00
1.966141314131413020e+00 6.920700220382419721e-02 2.026777545520483059e+00 2.052118639535089883e+00
1.965841384138413694e+00 6.919759256004116843e-02 2.026800503257023323e+00 2.052097778066560352e+00
1.965541454145414368e+00 6.918818082080226139e-02 2.026823460260663623e+00 2.052076914109489891e+00
1.965241524152415042e+00 6.917876698531365276e-02 2.026846416528590211e+00 2.052056047664418514e+00
1.964941594159415716e+00 6.916935105278133877e-02 2.026869372057973351e+00 2.052035178731877352e+00
1.964641664166416390e+00 6.915993302241114915e-02 2.026892326845988634e+00 2.052014307312413521e+00
1.964341734173417064e+00 6.915051289340871932e-02 2.026915280889816984e+00 2.051993433406558154e+00
1.964041804180417738e+00 6.914109066497953204e-02 2.026938234186646426e+00 2.051972557014860143e+00
1.963741874187418635e+00 6.913166633632887581e-02 2.026961186733659659e+00 2.051951678137868385e+00
1.963441944194419309e+00 6.912223990666185869e-02 2.026984138528046486e+00 2.051930796776117560e+00
1.963142014201419983e+00 6.911281137518340834e-02 2.027007089566996711e+00 2.051909912930167224e+00
1.962842084208420657e+00 6.910338074109829976e-02 2.027030039847714349e+00 2.051889026600543176e+00
1.962542154215421331e+00 6.909394800361111366e-02 2.027052989367380320e+00 2.051868137787808521e+00
1.962242224222422005e+00 6.908451316192626424e-02 2.027075938123211074e+00 2.051847246492515708e+00
1.961942294229422679e+00 6.907507621524794361e-02 2.027098886112399967e+00 2.051826352715204749e+00
1.961642364236423353e+00 6.906563716278024678e-02 2.027121833332161671e+00 2.051805456456442300e+00
1.961342434243424027e+00 6.905619600372701894e-02 2.027144779779694872e+00 2.051784557716771928e+00
1.961042504250424923e+00 6.904675273729198037e-02 2.027167725452223124e+00 2.051763656496747856e+00
1.960742574257425597e+00 6.903730736267864321e-02 2.027190670346950441e+00 2.051742752796934965e+00
1.960442644264426271e+00 6.902785987909033916e-02 2.027213614461100377e+00 2.051721846617891032e+00
1.960142714271426945e+00 6.901841028573026116e-02 2.027236557791898264e+00 2.051700937960161397e+00
1.959842784278427619e+00 6.900895858180139397e-02 2.027259500336564102e+00 2.051680026824325154e+00
1.959542854285428293e+00 6.899950476650654196e-02 2.027282442092316117e+00 2.051659113210922314e+00
1.959242924292428967e+00 6.899004883904835683e-02 2.027305383056393850e+00 2.051638197120540852e+00
1.958942994299429641e+00 6.898059079862930987e-02 2.027328323226024409e+00 2.051617278553729662e+00
1.958643064306430537e+00 6.897113064445170583e-02 2.027351262598445558e+00 2.051596357511057178e+00
1.958343134313431211e+00 6.896166837571761354e-02 2.027374201170893286e+00 2.051575433993090058e+00
1.958043204320431885e+00 6.895220399162899083e-02 2.027397138940601806e+00 2.051554508000396737e+00
1.957743274327432559e+00 6.894273749138761509e-02 2.027420075904828423e+00 2.051533579533547424e+00
1.957443344334433233e+00 6.893326887419505555e-02 2.027443012060809124e+00 2.051512648593114108e+00
1.957143414341433907e+00 6.892379813925272880e-02 2.027465947405794111e+00 2.051491715179670550e+00
1.956843484348434581e+00 6.891432528576188488e-02 2.027488881937038911e+00 2.051470779293786961e+00
1.956543554355435255e+00 6.890485031292356566e-02 2.027511815651795501e+00 2.051449840936037106e+00
1.956243624362435929e+00 6.889537321993867425e-02 2.027534748547324739e+00 2.051428900107005404e+00
1.955943694369436825e+00 6.888589400600791945e-02 2.027557680620880376e+00 2.051407956807256738e+00
1.955643764376437499e+00 6.887641267033181580e-02 2.027580611869730376e+00 2.051387011037384411e+00
1.955343834383438173e+00 6.886692921211075291e-02 2.027603542291135597e+00 2.051366062797953305e+00
1.955043904390438847e+00 6.885744363054491224e-02 2.027626471882378212e+00 2.051345112089563827e+00
1.954743974397439521e+00 6.884795592483429483e-02 2.027649400640717303e+00 2.051324158912775530e+00
1.954444044404440195e+00 6.883846609417874907e-02 2.027672328563422610e+00 2.051303203268194153e+00
1.954144114411440869e+00 6.882897413777794293e-02 2.027695255647788741e+00 2.051282245156391681e+00
1.953844184418441543e+00 6.881948005483136399e-02 2.027718181891085436e+00 2.051261284577963195e+00
1.953544254425442439e+00 6.880998384453833328e-02 2.027741107290594869e+00 2.051240321533489563e+00
1.953244324432443113e+00 6.880048550609799141e-02 2.027764031843602766e+00 2.051219356023560536e+00
1.952944394439443787e+00 6.879098503870928472e-02 2.027786955547403736e+00 2.051198388048776522e+00
1.952644464446444461e+00 6.878148244157103464e-02 2.027809878399283505e+00 2.051177417609727271e+00
1.952344534453445135e+00 6.877197771388185443e-02 2.027832800396538460e+00 2.051156444706990101e+00
1.952044604460445809e+00 6.876247085484017696e-02 2.027855721536461431e+00 2.051135469341179629e+00
